Order_ID,Order_Date,Region,Product,Category,Unit_Price,Quantity,Revenue,Customer_ID
ORD-02648,2023-07-24,Middle East & Africa,Product J,Consulting,1847.56,81,149652.65,CUST-0509
ORD-02649,2023-06-26,North America,Product C,Electronics,826.06,89,73519.47,CUST-0789
ORD-02650,2023-07-22,Latin America,Product J,Services,52.85,25,1321.2,CUST-0192
ORD-02651,2022-04-22,Asia Pacific,Product G,Services,1407.25,35,49253.84,CUST-0601
ORD-02652,2022-07-24,Latin America,Product J,Consulting,1149.84,13,14947.96,CUST-0390
ORD-02653,2023-04-29,Middle East & Africa,Product D,Software,683.19,44,30060.55,CUST-0366
ORD-02654,2023-04-28,Europe,Product I,Services,1112.81,56,62317.24,CUST-0981
ORD-02655,2023-07-30,North America,Product B,Electronics,1382.47,18,24884.5,CUST-0237
ORD-02656,2023-02-25,North America,Product D,Hardware,1024.92,95,97367.6,CUST-0075
ORD-02657,2022-04-16,Middle East & Africa,Product H,Software,480.43,28,13451.98,CUST-0224
ORD-02658,2023-01-15,North America,Product A,Services,87.37,76,6640.34,CUST-0419
ORD-02659,2022-05-04,Asia Pacific,Product J,Hardware,1791.55,12,21498.6,CUST-0349
ORD-02660,2022-08-31,Middle East & Africa,Product B,Electronics,1620.56,77,124783.18,CUST-0550
ORD-02661,2023-10-07,Europe,Product A,Hardware,1532.9,70,107302.85,CUST-0172
ORD-02662,2023-11-05,North America,Product H,Software,1921.99,43,92564.59,CUST-0516
ORD-02663,2023-08-20,Europe,Product J,Services,55.2,90,4967.94,CUST-0358
ORD-02664,2023-01-01,Latin America,Product I,Software,102.45,13,1331.9,CUST-0643
ORD-02665,2023-08-09,North America,Product E,Software,462.64,21,9715.43,CUST-0240
ORD-02666,2022-02-16,Europe,Product D,Software,478.95,38,18200.02,CUST-0472
ORD-02667,2022-03-04,Latin America,Product D,Consulting,312.3,16,4996.87,CUST-0744
ORD-02668,2022-07-29,Asia Pacific,Product E,Hardware,350.16,9,3151.46,CUST-0854
ORD-02669,2022-06-12,Latin America,Product G,Electronics,384.18,5,1920.91,CUST-0546
ORD-02670,2022-06-29,Latin America,Product B,Electronics,1540.61,28,43137.2,CUST-0075
ORD-02671,2022-06-07,Latin America,Product B,Hardware,497.05,22,10935.13,CUST-0273
ORD-02672,2023-06-17,Middle East & Africa,Product I,Consulting,1803.0,75,135225.1,CUST-0338
ORD-02673,2023-04-09,Europe,Product J,Consulting,1471.81,28,41210.63,CUST-0977
ORD-02674,2023-04-05,Latin America,Product C,Consulting,1681.55,57,95848.1,CUST-0286
ORD-02675,2022-11-20,Asia Pacific,Product J,Software,1856.12,99,232841.07,CUST-0201
ORD-02676,2023-02-20,Asia Pacific,Product G,Consulting,956.49,12,11477.92,CUST-0896
ORD-02677,2023-08-19,North America,Product C,Electronics,597.59,90,53782.79,CUST-0547
ORD-02678,2022-04-26,Middle East & Africa,Product H,Hardware,1823.2,75,136739.95,CUST-0730
ORD-02679,2022-05-19,North America,Product I,Software,1321.32,30,39639.58,CUST-0819
ORD-02680,2022-05-10,Europe,Product A,Consulting,1896.06,70,132724.22,CUST-0906
ORD-02681,2022-03-17,Europe,Product I,Consulting,234.25,68,15929.21,CUST-0551
ORD-02682,2022-04-06,Asia Pacific,Product E,Services,1120.37,23,25768.5,CUST-0046
ORD-02683,2023-03-14,Latin America,Product D,Software,1615.6,29,46852.3,CUST-0716
ORD-02684,2023-10-14,North America,Product I,Software,1522.13,10,15221.26,CUST-0433
ORD-02685,2023-10-12,Middle East & Africa,Product B,Services,948.75,88,83490.3,CUST-0283
ORD-02686,2022-12-12,North America,Product A,Electronics,1885.31,100,232454.44,CUST-0025
ORD-02687,2022-02-01,North America,Product F,Software,1832.69,82,150280.33,CUST-0600
ORD-02688,2022-03-25,North America,Product D,Hardware,2290.23,13,29772.96,CUST-0450
ORD-02689,2023-07-06,Asia Pacific,Product A,Consulting,100.39,20,2007.81,CUST-0362
ORD-02690,2022-11-17,Latin America,Product B,Consulting,1308.93,97,147081.58,CUST-0164
ORD-02691,2022-03-29,Middle East & Africa,Product C,Consulting,1352.88,70,94701.6,CUST-0489
ORD-02692,2022-10-22,Latin America,Product I,Electronics,343.63,98,33675.31,CUST-0296
ORD-02693,2023-05-29,Middle East & Africa,Product A,Services,789.92,6,4739.51,CUST-0520
ORD-02694,2023-03-22,Latin America,Product A,Electronics,1218.46,1,1218.46,CUST-0678
ORD-02695,2022-09-25,Europe,Product G,Services,1420.65,12,17047.83,CUST-0371
ORD-02696,2023-06-13,Asia Pacific,Product I,Software,840.11,73,61327.85,CUST-0126
ORD-02697,2022-08-30,Latin America,Product C,Services,1047.78,42,44006.8,CUST-0379
ORD-02698,2023-11-09,North America,Product F,Services,1982.49,74,172387.32,CUST-0043
ORD-02699,2023-07-20,North America,Product H,Electronics,1011.75,31,31364.33,CUST-0421
ORD-02700,2023-09-09,Middle East & Africa,Product I,Hardware,1255.28,3,3765.83,CUST-0791
ORD-02701,2023-10-02,Middle East & Africa,Product C,Software,175.8,35,6153.12,CUST-0822
ORD-02702,2022-02-18,North America,Product G,Services,2013.66,16,32218.59,CUST-0912
ORD-02703,2023-07-24,Middle East & Africa,Product A,Services,1269.88,34,43175.85,CUST-0986
ORD-02704,2023-10-22,Europe,Product I,Hardware,1124.17,32,35973.42,CUST-0529
ORD-02705,2022-07-18,Latin America,Product D,Consulting,1313.1,52,68281.1,CUST-0275
ORD-02706,2022-09-06,Europe,Product B,Software,1549.3,80,123944.2,CUST-0695
ORD-02707,2022-10-30,Europe,Product I,Consulting,1438.92,86,123747.48,CUST-0749
ORD-02708,2022-11-11,Latin America,Product E,Software,90.38,54,6107.2,CUST-0134
ORD-02709,2023-01-13,Middle East & Africa,Product G,Software,252.98,100,25298.11,CUST-0258
ORD-02710,2022-03-26,Latin America,Product A,Hardware,618.67,81,50112.22,CUST-0400
ORD-02711,2022-06-10,Asia Pacific,Product F,Services,1739.23,6,10435.4,CUST-0192
ORD-02712,2023-02-17,Europe,Product F,Services,1220.74,24,29297.79,CUST-0301
ORD-02713,2022-07-16,North America,Product B,Hardware,942.81,53,49969.17,CUST-0812
ORD-02714,2022-10-14,Asia Pacific,Product I,Consulting,1921.94,68,130692.25,CUST-0518
ORD-02715,2022-01-24,Europe,Product B,Services,572.9,90,51560.65,CUST-0513
ORD-02716,2023-06-16,Europe,Product E,Services,1611.19,18,29001.35,CUST-0477
ORD-02717,2023-09-17,North America,Product F,Electronics,737.89,82,60506.91,CUST-0059
ORD-02718,2022-10-26,Europe,Product D,Software,503.17,98,49310.68,CUST-0844
ORD-02719,2022-12-30,Europe,Product I,Services,1314.38,91,134491.77,CUST-0746
ORD-02720,2022-08-16,Europe,Product B,Electronics,257.86,77,19855.46,CUST-0466
ORD-02721,2023-06-23,Latin America,Product B,Consulting,144.24,26,3750.35,CUST-0247
ORD-02722,2023-08-31,North America,Product D,Hardware,567.27,52,29498.07,CUST-0660
ORD-02723,2022-11-27,Europe,Product A,Hardware,1888.58,93,195900.44,CUST-0086
ORD-02724,2023-09-19,Middle East & Africa,Product H,Services,1983.27,13,25782.55,CUST-0473
ORD-02725,2023-05-28,Latin America,Product I,Consulting,1789.06,2,3578.11,CUST-0934
ORD-02726,2022-07-09,Europe,Product A,Electronics,1312.16,43,56423.04,CUST-0798
ORD-02727,2023-03-01,North America,Product I,Software,2019.98,68,137358.4,CUST-0947
ORD-02728,2022-01-14,Europe,Product G,Services,1068.03,90,96122.3,CUST-0510
ORD-02729,2022-09-28,Asia Pacific,Product J,Electronics,1922.72,54,103826.81,CUST-0939
ORD-02730,2022-01-04,Middle East & Africa,Product D,Hardware,767.41,45,34533.65,CUST-0138
ORD-02731,2022-03-01,North America,Product E,Consulting,225.94,16,3614.97,CUST-0892
ORD-02732,2023-06-23,Middle East & Africa,Product E,Electronics,1101.5,29,31943.42,CUST-0237
ORD-02733,2023-02-11,Middle East & Africa,Product H,Services,1684.23,76,128001.27,CUST-0143
ORD-02734,2023-02-22,Europe,Product C,Software,2074.73,78,161829.12,CUST-0617
ORD-02735,2023-06-02,Europe,Product B,Software,1023.02,43,43989.91,CUST-0346
ORD-02736,2023-03-05,North America,Product B,Services,2245.04,90,202053.62,CUST-0764
ORD-02737,2022-10-29,Europe,Product I,Consulting,928.55,96,89140.49,CUST-0044
ORD-02738,2023-01-11,North America,Product F,Software,1212.16,51,61820.1,CUST-0439
ORD-02739,2023-03-22,North America,Product I,Electronics,332.64,17,5654.87,CUST-0437
ORD-02740,2022-01-19,North America,Product D,Electronics,1277.4,27,34489.81,CUST-0370
ORD-02741,2023-02-04,Latin America,Product J,Electronics,1645.44,98,161252.73,CUST-0028
ORD-02742,2023-01-31,Europe,Product H,Electronics,742.21,96,71252.28,CUST-0218
ORD-02743,2022-04-13,Europe,Product D,Services,1980.12,46,91085.7,CUST-0054
ORD-02744,2023-03-17,Middle East & Africa,Product I,Software,900.67,14,12609.36,CUST-0498
ORD-02745,2023-10-04,Latin America,Product G,Consulting,1306.09,19,24815.79,CUST-0637
ORD-02746,2022-08-04,Middle East & Africa,Product E,Services,1511.84,6,9071.06,CUST-0119
ORD-02747,2022-09-05,Asia Pacific,Product I,Electronics,1597.93,58,92680.07,CUST-0799
ORD-02748,2022-07-18,Asia Pacific,Product E,Software,979.93,86,84273.93,CUST-0935
ORD-02749,2023-07-18,Middle East & Africa,Product C,Hardware,139.94,30,4198.05,CUST-0661
ORD-02750,2023-01-19,Middle East & Africa,Product B,Electronics,249.83,48,11991.64,CUST-0463
ORD-02751,2023-12-09,North America,Product J,Electronics,1247.31,73,110737.0,CUST-0067
ORD-02752,2022-10-24,Asia Pacific,Product J,Software,1873.18,92,172332.11,CUST-0464
ORD-02753,2022-09-19,Middle East & Africa,Product C,Hardware,1524.63,91,138741.01,CUST-0587
ORD-02754,2023-10-01,Latin America,Product J,Consulting,1625.74,100,162573.66,CUST-0673
ORD-02755,2022-10-31,Middle East & Africa,Product J,Consulting,1504.74,87,130912.13,CUST-0695
ORD-02756,2023-04-13,North America,Product I,Services,399.72,47,18787.01,CUST-0594
ORD-02757,2023-01-29,Middle East & Africa,Product D,Software,694.19,14,9718.66,CUST-0302
ORD-02758,2022-01-22,Middle East & Africa,Product E,Consulting,1256.63,25,31415.7,CUST-0977
ORD-02759,2022-06-29,Europe,Product B,Software,1855.05,29,53796.59,CUST-0302
ORD-02760,2022-05-25,Latin America,Product G,Consulting,1141.71,8,9133.64,CUST-0418
ORD-02761,2023-09-30,North America,Product I,Hardware,422.7,82,34661.56,CUST-0121
ORD-02762,2023-04-14,Latin America,Product A,Hardware,389.13,28,10895.74,CUST-0317
ORD-02763,2023-07-30,Europe,Product I,Consulting,527.75,86,45386.7,CUST-0679
ORD-02764,2023-09-09,Asia Pacific,Product D,Consulting,320.12,72,23048.64,CUST-0776
ORD-02765,2022-01-18,Asia Pacific,Product A,Services,1922.04,85,163373.4,CUST-0121
ORD-02766,2022-05-26,Middle East & Africa,Product J,Hardware,715.61,71,50808.49,CUST-0824
ORD-02767,2022-05-31,Latin America,Product J,Services,1111.78,19,21123.74,CUST-0445
ORD-02768,2023-11-08,Asia Pacific,Product B,Consulting,795.75,49,45578.93,CUST-0646
ORD-02769,2022-03-16,Europe,Product A,Consulting,1088.74,55,59880.58,CUST-0101
ORD-02770,2023-11-20,Europe,Product D,Consulting,727.88,44,41509.39,CUST-0769
ORD-02771,2022-05-04,Asia Pacific,Product D,Services,827.41,20,16548.15,CUST-0247
ORD-02772,2023-08-25,Asia Pacific,Product I,Services,1270.78,6,7624.68,CUST-0876
ORD-02773,2022-01-31,Europe,Product H,Software,57.1,86,4910.44,CUST-0873
ORD-02774,2023-06-11,Latin America,Product J,Hardware,1819.31,50,90965.55,CUST-0065
ORD-02775,2022-02-26,North America,Product G,Consulting,532.82,11,5860.99,CUST-0685
ORD-02776,2022-07-17,Middle East & Africa,Product F,Electronics,143.44,9,1290.93,CUST-0385
ORD-02777,2023-06-25,North America,Product J,Services,247.44,81,20042.99,CUST-0622
ORD-02778,2022-03-16,Asia Pacific,Product A,Hardware,845.19,23,19439.43,CUST-0884
ORD-02779,2023-10-07,Middle East & Africa,Product D,Consulting,1901.38,83,157814.23,CUST-0422
ORD-02780,2023-10-05,Europe,Product A,Services,528.0,36,19007.84,CUST-0277
ORD-02781,2022-01-18,Latin America,Product H,Hardware,1217.73,51,62104.21,CUST-0167
ORD-02782,2022-03-01,Latin America,Product C,Hardware,1537.78,53,81502.57,CUST-0688
ORD-02783,2022-05-14,Middle East & Africa,Product C,Services,87.95,12,1055.42,CUST-0764
ORD-02784,2023-05-19,Latin America,Product G,Electronics,1964.87,73,143435.2,CUST-0717
ORD-02785,2023-09-09,North America,Product E,Electronics,989.63,68,67295.02,CUST-0691
ORD-02786,2023-07-01,Asia Pacific,Product B,Software,436.96,59,25780.44,CUST-0238
ORD-02787,2022-04-02,Europe,Product F,Services,1588.5,22,34947.02,CUST-0208
ORD-02788,2022-12-20,Latin America,Product B,Hardware,1112.14,11,14592.75,CUST-0210
ORD-02789,2022-06-18,North America,Product B,Consulting,442.32,49,21673.47,CUST-0116
ORD-02790,2022-08-13,Latin America,Product D,Consulting,1960.11,41,80364.56,CUST-0136
ORD-02791,2023-04-24,Latin America,Product I,Consulting,1954.04,49,95748.18,CUST-0125
ORD-02792,2022-07-14,Europe,Product H,Electronics,1967.05,70,137693.79,CUST-0304
ORD-02793,2022-11-11,Asia Pacific,Product J,Electronics,1465.67,22,41044.81,CUST-0331
ORD-02794,2022-02-18,Europe,Product G,Services,1149.53,13,14943.84,CUST-0442
ORD-02795,2022-10-10,Asia Pacific,Product A,Software,930.89,88,81918.35,CUST-0257
ORD-02796,2022-04-15,Latin America,Product H,Consulting,261.15,19,4961.87,CUST-0927
ORD-02797,2023-04-20,Latin America,Product I,Software,1834.58,10,18345.83,CUST-0015
ORD-02798,2022-06-15,North America,Product H,Consulting,1314.81,24,31555.46,CUST-0105
ORD-02799,2023-10-06,Europe,Product E,Consulting,2051.11,54,110759.72,CUST-0176
ORD-02800,2023-08-10,Middle East & Africa,Product F,Hardware,1579.57,88,139002.1,CUST-0622
ORD-02801,2023-03-25,Europe,Product G,Software,1931.3,70,135191.2,CUST-0249
ORD-02802,2022-04-28,Middle East & Africa,Product C,Consulting,1378.99,41,56538.46,CUST-0419
ORD-02803,2022-01-30,Asia Pacific,Product D,Consulting,1513.03,95,143737.74,CUST-0024
ORD-02804,2023-05-20,Middle East & Africa,Product I,Hardware,835.42,16,13366.78,CUST-0465
ORD-02805,2023-05-05,North America,Product G,Hardware,612.12,52,31830.39,CUST-0531
ORD-02806,2022-05-31,North America,Product F,Electronics,940.11,19,17862.15,CUST-0087
ORD-02807,2023-11-06,Europe,Product C,Software,1404.58,42,72842.4,CUST-0089
ORD-02808,2023-02-07,Asia Pacific,Product A,Services,1101.2,58,63869.33,CUST-0960
ORD-02809,2022-04-18,Asia Pacific,Product G,Consulting,343.16,10,3431.64,CUST-0536
ORD-02810,2023-10-29,Europe,Product B,Consulting,352.61,73,25740.24,CUST-0408
ORD-02811,2023-04-13,Middle East & Africa,Product A,Consulting,1201.73,99,118971.64,CUST-0699
ORD-02812,2022-10-02,Europe,Product G,Consulting,1361.22,37,50365.21,CUST-0803
ORD-02813,2023-07-14,North America,Product C,Software,2147.69,5,10738.47,CUST-0872
ORD-02814,2022-12-05,North America,Product J,Software,1609.81,70,133717.75,CUST-0737
ORD-02815,2023-09-05,Asia Pacific,Product I,Services,1314.32,39,51258.59,CUST-0904
ORD-02816,2023-09-13,Asia Pacific,Product J,Consulting,1129.4,9,10164.64,CUST-0663
ORD-02817,2022-03-28,Asia Pacific,Product F,Hardware,1270.83,65,82603.85,CUST-0469
ORD-02818,2022-02-06,Latin America,Product B,Services,1851.12,31,57384.6,CUST-0917
ORD-02819,2023-07-12,Latin America,Product H,Hardware,981.32,70,68692.6,CUST-0788
ORD-02820,2023-11-04,Europe,Product A,Consulting,1024.55,49,63057.63,CUST-0987
ORD-02821,2023-09-21,North America,Product H,Hardware,1488.41,64,95258.29,CUST-0394
ORD-02822,2023-07-09,Europe,Product J,Consulting,2018.36,65,131193.25,CUST-0510
ORD-02823,2022-06-07,Europe,Product F,Consulting,1292.25,64,82703.69,CUST-0768
ORD-02824,2022-02-09,Middle East & Africa,Product F,Consulting,51.28,83,4255.95,CUST-0191
ORD-02825,2023-11-30,Europe,Product F,Electronics,1546.85,4,7627.3,CUST-0889
ORD-02826,2023-01-05,Latin America,Product G,Consulting,697.16,59,41132.44,CUST-0583
ORD-02827,2022-02-09,North America,Product B,Software,714.26,70,49998.0,CUST-0181
ORD-02828,2022-12-17,Asia Pacific,Product E,Services,405.98,68,32538.49,CUST-0608
ORD-02829,2023-02-08,Europe,Product C,Services,1827.77,79,144394.21,CUST-0302
ORD-02830,2022-07-10,Europe,Product C,Consulting,1640.93,35,57432.49,CUST-0809
ORD-02831,2023-02-05,Europe,Product D,Consulting,2115.22,74,156526.15,CUST-0957
ORD-02832,2022-04-16,Asia Pacific,Product G,Software,558.42,88,49140.99,CUST-0697
ORD-02833,2022-12-02,Europe,Product I,Services,1604.59,62,112972.86,CUST-0968
ORD-02834,2022-12-18,Latin America,Product C,Consulting,385.12,76,33493.68,CUST-0712
ORD-02835,2022-08-16,Asia Pacific,Product I,Consulting,1574.28,48,75565.49,CUST-0105
ORD-02836,2022-08-17,Middle East & Africa,Product B,Consulting,1435.7,48,68913.59,CUST-0375
ORD-02837,2022-01-27,Latin America,Product I,Services,1914.71,72,137858.76,CUST-0333
ORD-02838,2022-01-17,Middle East & Africa,Product F,Hardware,1557.36,37,57622.18,CUST-0845
ORD-02839,2022-09-25,Europe,Product A,Software,712.7,80,57015.88,CUST-0123
ORD-02840,2023-11-23,Middle East & Africa,Product J,Electronics,1856.32,15,35718.67,CUST-0614
ORD-02841,2023-05-11,Europe,Product A,Software,1173.71,91,106807.51,CUST-0342
ORD-02842,2023-08-19,Europe,Product E,Electronics,239.49,47,11256.12,CUST-0216
ORD-02843,2023-02-08,Asia Pacific,Product B,Services,622.62,14,8716.64,CUST-0335
ORD-02844,2022-12-02,Europe,Product B,Software,1618.56,47,93103.09,CUST-0220
ORD-02845,2023-03-06,Latin America,Product I,Electronics,514.39,55,28291.46,CUST-0459
ORD-02846,2022-11-21,North America,Product A,Consulting,681.87,20,16902.42,CUST-0659
ORD-02847,2022-04-22,Asia Pacific,Product B,Electronics,1563.85,23,35968.57,CUST-0468
ORD-02848,2023-01-28,Middle East & Africa,Product I,Electronics,1407.35,68,95700.06,CUST-0485
ORD-02849,2023-07-29,North America,Product J,Software,1833.17,1,1833.17,CUST-0279
ORD-02850,2023-01-05,Europe,Product D,Consulting,1184.95,99,117310.02,CUST-0357
ORD-02851,2023-02-16,Europe,Product C,Services,1250.64,100,125063.71,CUST-0439
ORD-02852,2023-03-03,North America,Product F,Consulting,1245.07,97,120771.62,CUST-0461
ORD-02853,2023-07-06,Latin America,Product E,Services,1732.06,18,31177.0,CUST-0505
ORD-02854,2023-12-25,Asia Pacific,Product I,Services,1967.15,86,195553.13,CUST-0648
ORD-02855,2022-12-14,Middle East & Africa,Product G,Services,1603.37,41,82667.41,CUST-0862
ORD-02856,2023-09-21,Asia Pacific,Product C,Consulting,301.35,79,23806.56,CUST-0933
ORD-02857,2022-05-02,North America,Product G,Services,119.43,1,119.43,CUST-0904
ORD-02858,2022-02-10,North America,Product C,Services,931.66,30,27949.75,CUST-0601
ORD-02859,2023-10-25,Europe,Product B,Software,336.27,15,5044.04,CUST-0819
ORD-02860,2022-11-30,Asia Pacific,Product B,Software,60.86,44,3203.03,CUST-0535
ORD-02861,2022-07-28,Latin America,Product I,Software,1379.89,37,51055.93,CUST-0311
ORD-02862,2022-10-19,Middle East & Africa,Product I,Consulting,796.98,76,60570.61,CUST-0635
ORD-02863,2023-05-18,Europe,Product H,Software,962.49,82,78924.19,CUST-0808
ORD-02864,2023-03-28,Asia Pacific,Product G,Software,1506.46,17,25609.74,CUST-0376
ORD-02865,2023-06-12,Europe,Product F,Services,503.63,9,4532.66,CUST-0539
ORD-02866,2022-08-12,Europe,Product I,Electronics,1635.96,25,40899.1,CUST-0857
ORD-02867,2022-03-06,Europe,Product D,Consulting,362.19,83,30061.86,CUST-0008
ORD-02868,2023-10-04,Asia Pacific,Product J,Electronics,165.02,95,15676.88,CUST-0009
ORD-02869,2022-04-03,Middle East & Africa,Product D,Hardware,561.66,21,11794.89,CUST-0209
ORD-02870,2023-07-21,Latin America,Product F,Electronics,1088.4,99,107751.66,CUST-0483
ORD-02871,2023-02-18,Middle East & Africa,Product B,Hardware,395.04,24,9480.85,CUST-0922
ORD-02872,2022-12-25,Latin America,Product H,Services,557.66,47,31777.49,CUST-0273
ORD-02873,2023-05-11,Europe,Product G,Software,1905.57,5,9527.86,CUST-0334
ORD-02874,2022-05-26,Middle East & Africa,Product B,Consulting,1642.5,86,141255.22,CUST-0760
ORD-02875,2023-04-10,Latin America,Product I,Software,1472.63,51,75104.37,CUST-0055
ORD-02876,2023-07-17,Europe,Product H,Electronics,1439.43,23,33106.81,CUST-0065
ORD-02877,2023-04-14,Europe,Product D,Hardware,1743.57,94,163895.49,CUST-0223
ORD-02878,2023-08-02,Middle East & Africa,Product C,Electronics,685.35,23,15763.14,CUST-0159
ORD-02879,2023-08-14,Middle East & Africa,Product J,Software,1494.94,22,32888.67,CUST-0979
ORD-02880,2022-04-14,Latin America,Product F,Consulting,196.96,39,7681.35,CUST-0242
ORD-02881,2023-07-21,Middle East & Africa,Product C,Software,1798.58,42,75540.27,CUST-0669
ORD-02882,2023-01-08,Europe,Product J,Consulting,490.84,72,35340.12,CUST-0963
ORD-02883,2022-11-12,Asia Pacific,Product G,Electronics,1003.75,83,99357.58,CUST-0762
ORD-02884,2023-05-20,Europe,Product C,Hardware,676.71,3,2030.14,CUST-0585
ORD-02885,2022-12-07,Asia Pacific,Product E,Consulting,1630.99,100,195657.24,CUST-0733
ORD-02886,2022-04-30,Europe,Product H,Consulting,1824.34,75,136825.81,CUST-0450
ORD-02887,2022-01-03,Europe,Product J,Software,999.1,21,20981.18,CUST-0057
ORD-02888,2022-12-06,Europe,Product J,Hardware,1684.65,64,134098.8,CUST-0220
